2025.09.28 17:14:31 WARN  no build target for: D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java
2025.09.28 17:14:31 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java. Using fallback presentation compiler.
2025.09.28 17:14:31 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java. Using fallback presentation compiler.
2025.09.28 17:14:31 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java. Using fallback presentation compiler.
2025.09.28 17:14:33 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java. Using fallback presentation compiler.
2025.09.28 17:14:35 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java. Using fallback presentation compiler.
2025.09.28 17:14:38 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java. Using fallback presentation compiler.
2025.09.28 17:15:02 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java. Using fallback presentation compiler.
2025.09.28 17:15:02 WARN  no build target for: D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\implementation\ReceiverImplementation.java
2025.09.28 17:15:02 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\implementation\ReceiverImplementation.java. Using fallback presentation compiler.
2025.09.28 17:15:13 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\implementation\ReceiverImplementation.java. Using fallback presentation compiler.
2025.09.28 17:15:13 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\implementation\ReceiverImplementation.java. Using fallback presentation compiler.
2025.09.28 17:15:15 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\implementation\ReceiverImplementation.java. Using fallback presentation compiler.
2025.09.28 17:15:15 WARN  no build target for: D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\ws\WebSocketDispatcher.java
2025.09.28 17:15:15 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\ws\WebSocketDispatcher.java. Using fallback presentation compiler.
2025.09.28 17:15:15 WARN  no build target for: D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\ws\WebSocketDispatcher.java
2025.09.28 17:15:15 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\ws\WebSocketDispatcher.java. Using fallback presentation compiler.
2025.09.28 17:15:15 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\ws\WebSocketDispatcher.java. Using fallback presentation compiler.
2025.09.28 17:15:16 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\ws\WebSocketDispatcher.java. Using fallback presentation compiler.
2025.09.28 17:15:23 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\ws\WebSocketDispatcher.java. Using fallback presentation compiler.
2025.09.28 17:16:07 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\ws\WebSocketDispatcher.java. Using fallback presentation compiler.
2025.09.28 17:16:07 WARN  no build target for: D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\config\WebSocketConfig.java
2025.09.28 17:16:07 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\config\WebSocketConfig.java. Using fallback presentation compiler.
2025.09.28 17:16:07 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\config\WebSocketConfig.java. Using fallback presentation compiler.
2025.09.28 17:16:07 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\config\WebSocketConfig.java. Using fallback presentation compiler.
2025.09.28 17:16:09 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\config\WebSocketConfig.java. Using fallback presentation compiler.
2025.09.28 17:16:15 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\config\WebSocketConfig.java. Using fallback presentation compiler.
2025.09.28 17:16:15 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\config\WebSocketConfig.java. Using fallback presentation compiler.
2025.09.28 17:16:25 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\config\WebSocketConfig.java. Using fallback presentation compiler.
2025.09.28 17:16:25 WARN  no build target for: D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\ws\UserIdHandshakeHandler.java
2025.09.28 17:16:25 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\ws\UserIdHandshakeHandler.java. Using fallback presentation compiler.
2025.09.28 17:16:25 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\ws\UserIdHandshakeHandler.java. Using fallback presentation compiler.
2025.09.28 17:16:25 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\ws\UserIdHandshakeHandler.java. Using fallback presentation compiler.
2025.09.28 17:16:25 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\ws\UserIdHandshakeHandler.java. Using fallback presentation compiler.
2025.09.28 17:16:26 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\ws\UserIdHandshakeHandler.java. Using fallback presentation compiler.
2025.09.28 17:16:31 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\implementation\ReceiverImplementation.java. Using fallback presentation compiler.
2025.09.28 17:16:31 WARN  no build target for: D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\implementation\ReceiverImplementation.java
